date,ward_name,NDVI,prcp,lst,msdi,GCI,GCI_class
2026-05-01,Cherab,0.5488,103.62,31.76,0.0133,82.12,Very good
2026-06-01,Cherab,0.4167,27.94,30.3,0.0342,60.2,Good
2026-07-01,Cherab,0.3366,13.12,28.43,0.0623,47.39,Moderate
2026-08-01,Cherab,0.3176,6.17,28.56,0.0564,46.1,Moderate
2019-01-01,Garbatulla,0.03,8.37,35.3,0.0826,15.13,Very poor
2019-02-01,Garbatulla,0.03,14.56,35.29,0.0771,17.4,Very poor
2019-03-01,Garbatulla,0.112,61.85,33.53,0.0735,33.21,Poor
2019-04-01,Garbatulla,0.2207,107.19,33.66,0.068,49.48,Moderate
2019-05-01,Garbatulla,0.1979,67.7,30.98,0.0812,40.52,Moderate
2019-06-01,Garbatulla,0.1319,28.13,31.86,0.0834,28.13,Poor
2019-07-01,Garbatulla,0.0807,10.36,29.03,0.0804,24.5,Poor
2019-08-01,Garbatulla,0.0531,19.59,31.97,0.0848,20.78,Poor
2019-09-01,Garbatulla,0.03,11.4,32.2,0.082,18.24,Very poor
2019-10-01,Garbatulla,0.0982,67.53,34.19,0.0708,33.26,Poor
2019-11-01,Garbatulla,0.1919,81.43,30.38,0.0678,45.85,Moderate
2019-12-01,Garbatulla,0.2674,106.16,35.05,0.0589,53.51,Moderate
2020-01-01,Garbatulla,0.1559,17.94,34.89,0.0742,27.73,Poor
2020-02-01,Garbatulla,0.0997,24.69,35.95,0.0826,22.2,Poor
2020-03-01,Garbatulla,0.1787,71.28,35.54,0.0683,39.01,Poor
2020-04-01,Garbatulla,0.1685,67.48,32.57,0.0658,40.59,Moderate
2020-05-01,Garbatulla,0.2104,69.54,30.1,0.0562,47.98,Moderate
2020-06-01,Garbatulla,0.1211,34.67,30.68,0.0775,30.71,Poor
2020-07-01,Garbatulla,0.0804,15.46,28.34,0.079,26.2,Poor
2020-08-01,Garbatulla,0.0517,20.79,30.72,0.0819,22.53,Poor
2020-09-01,Garbatulla,0.0578,19.81,30.63,0.0815,22.96,Poor
2020-10-01,Garbatulla,0.0643,31.98,35.1,0.0745,23.43,Poor
2020-11-01,Garbatulla,0.0761,34.23,32.82,0.0741,26.54,Poor
2020-12-01,Garbatulla,0.0893,32.54,35.28,0.0865,22.45,Poor
2021-01-01,Garbatulla,0.0506,7.02,37.46,0.0791,15.39,Very poor
2021-02-01,Garbatulla,0.03,6.62,36.81,0.0794,14.34,Very poor
2021-03-01,Garbatulla,0.03,19.8,35.8,0.0764,18.0,Very poor
2021-04-01,Garbatulla,0.0704,53.2,35.32,0.0859,24.67,Poor
2021-05-01,Garbatulla,0.1082,38.99,32.38,0.0757,29.58,Poor
2021-06-01,Garbatulla,0.0573,9.82,30.06,0.0766,22.81,Poor
2021-07-01,Garbatulla,0.0464,9.38,32.02,0.0845,18.65,Very poor
2021-08-01,Garbatulla,0.041,17.0,32.8,0.0827,19.31,Very poor
2021-09-01,Garbatulla,0.03,11.01,34.48,0.0792,16.97,Very poor
2021-10-01,Garbatulla,0.03,20.53,34.29,0.0779,19.0,Very poor
2021-11-01,Garbatulla,0.1028,54.42,34.14,0.0774,29.97,Poor
2021-12-01,Garbatulla,0.0966,49.29,35.98,0.079,26.87,Poor
2022-01-01,Garbatulla,0.0405,8.5,36.5,0.0873,13.87,Very poor
2022-02-01,Garbatulla,0.03,16.38,37.69,0.084,14.23,Very poor
2022-03-01,Garbatulla,0.05,25.02,35.56,0.082,19.23,Very poor
2022-04-01,Garbatulla,0.0884,36.38,33.78,0.0843,24.71,Poor
2022-05-01,Garbatulla,0.0741,29.76,33.53,0.0777,24.28,Poor
2022-06-01,Garbatulla,0.0424,5.44,30.56,0.0863,18.47,Very poor
2022-07-01,Garbatulla,0.03,12.71,30.79,0.0785,20.36,Poor
2022-08-01,Garbatulla,0.03,11.95,31.94,0.0878,17.25,Very poor
2022-09-01,Garbatulla,0.03,6.74,31.9,0.08,18.16,Very poor
2022-10-01,Garbatulla,0.0465,25.87,33.42,0.0776,21.81,Poor
2022-11-01,Garbatulla,0.0987,56.99,32.19,0.0764,31.91,Poor
2022-12-01,Garbatulla,0.1146,46.59,33.27,0.0728,31.21,Poor
2023-01-01,Garbatulla,0.058,5.31,36.31,0.0766,17.1,Very poor
2023-02-01,Garbatulla,0.0385,7.25,37.73,0.0857,12.89,Very poor
2023-03-01,Garbatulla,0.0548,34.08,34.78,0.0937,19.08,Very poor
2023-04-01,Garbatulla,0.1183,60.18,30.5,0.0717,36.2,Poor
2023-05-01,Garbatulla,0.2325,101.27,30.57,0.0569,54.27,Moderate
2023-06-01,Garbatulla,0.1205,21.47,30.97,0.0801,27.65,Poor
2023-07-01,Garbatulla,0.1018,29.36,28.79,0.076,30.32,Poor
2023-08-01,Garbatulla,0.0869,29.61,31.73,0.0782,26.47,Poor
2023-09-01,Garbatulla,0.0619,22.49,31.51,0.0792,23.5,Poor
2023-10-01,Garbatulla,0.2707,166.68,30.9,0.0614,63.8,Good
2023-11-01,Garbatulla,0.3642,225.51,31.3,0.047,73.23,Good
2023-12-01,Garbatulla,0.3978,141.94,32.58,0.0435,74.0,Good
2024-01-01,Garbatulla,0.1945,13.5,34.0,0.0679,31.8,Poor
2024-02-01,Garbatulla,0.1509,26.98,34.47,0.0559,33.28,Poor
2024-03-01,Garbatulla,0.2245,89.89,32.47,0.0623,49.1,Moderate
2024-04-01,Garbatulla,0.3101,135.32,29.83,0.0524,66.97,Good
2024-05-01,Garbatulla,0.2602,72.3,30.79,0.0531,52.04,Moderate
2024-06-01,Garbatulla,0.1609,29.8,31.77,0.0629,35.07,Poor
2024-07-01,Garbatulla,0.118,33.78,28.8,0.0809,31.09,Poor
2024-08-01,Garbatulla,0.0378,9.87,30.3,0.0785,20.82,Poor
2024-09-01,Garbatulla,0.0562,24.28,31.98,0.0673,25.67,Poor
2024-10-01,Garbatulla,0.1281,58.11,31.96,0.0663,36.59,Poor
2024-11-01,Garbatulla,0.2434,103.46,32.21,0.0553,54.45,Moderate
2024-12-01,Garbatulla,0.2493,77.29,34.14,0.062,47.47,Moderate
2025-01-01,Garbatulla,0.1115,8.06,34.91,0.0733,23.15,Poor
2025-02-01,Garbatulla,0.064,21.99,34.62,0.0913,18.38,Very poor
2025-03-01,Garbatulla,0.1485,74.78,34.49,0.0715,37.59,Poor
2025-04-01,Garbatulla,0.2833,123.91,33.34,0.0555,59.69,Moderate
2025-05-01,Garbatulla,0.2689,92.38,30.9,0.0515,56.27,Moderate
2025-06-01,Garbatulla,0.1566,27.91,30.18,0.0657,35.1,Poor
2025-07-01,Garbatulla,0.1096,18.17,30.87,0.0688,28.94,Poor
2025-08-01,Garbatulla,0.0589,12.38,30.82,0.0761,22.84,Poor
2025-09-01,Garbatulla,0.05,30.73,31.98,0.0806,23.34,Poor
2025-10-01,Garbatulla,0.2512,142.84,33.15,0.0632,59.04,Moderate
2025-11-01,Garbatulla,0.2887,97.42,31.15,0.0571,57.05,Moderate
2025-12-01,Garbatulla,0.2425,67.66,31.6,0.0546,49.05,Moderate
2026-01-01,Garbatulla,0.1245,19.91,33.97,0.0686,27.83,Poor
2026-02-01,Garbatulla,0.0743,9.33,34.97,0.0773,19.82,Very poor
2026-03-01,Garbatulla,0.0864,44.08,34.55,0.0662,29.26,Poor
2026-04-01,Garbatulla,0.2579,115.73,30.73,0.0647,56.61,Moderate
2026-05-01,Garbatulla,0.2715,91.78,31.1,0.0523,56.03,Moderate
2026-06-01,Garbatulla,0.1615,22.29,29.42,0.0668,34.86,Poor
2026-07-01,Garbatulla,0.0826,13.91,29.22,0.0794,25.31,Poor
2026-08-01,Garbatulla,0.0581,13.97,29.49,0.0776,23.78,Poor
2019-01-01,Kinna,0.2649,16.46,36.45,0.0529,38.59,Poor
2019-02-01,Kinna,0.3842,24.63,33.94,0.0392,53.37,Moderate
2019-03-01,Kinna,0.5454,87.58,34.7,0.0287,73.67,Good
2019-04-01,Kinna,0.5614,52.75,33.52,0.0271,69.17,Good
2019-05-01,Kinna,0.58,91.95,31.7,0.0161,79.6,Good
2019-06-01,Kinna,0.5731,30.48,31.34,0.0201,68.76,Good
2019-07-01,Kinna,0.5232,34.08,29.51,0.0305,68.52,Good
2019-08-01,Kinna,0.4984,20.28,30.27,0.0333,64.87,Good
2019-09-01,Kinna,0.4818,17.0,32.14,0.0367,60.92,Good
2019-10-01,Kinna,0.5492,78.72,33.22,0.0313,72.82,Good
2019-11-01,Kinna,0.558,40.26,33.73,0.0249,67.42,Good
2019-12-01,Kinna,0.58,105.78,31.57,0.0281,79.35,Good
2020-01-01,Kinna,0.5631,14.59,33.07,0.0192,64.93,Good
2020-02-01,Kinna,0.4892,10.6,35.3,0.0337,58.5,Moderate
2020-03-01,Kinna,0.5679,72.6,33.86,0.0368,70.05,Good
2020-04-01,Kinna,0.5746,50.31,32.59,0.0293,69.03,Good
2020-05-01,Kinna,0.58,49.28,29.44,0.0198,73.48,Good
2020-06-01,Kinna,0.5119,23.13,30.83,0.0331,65.05,Good
2020-07-01,Kinna,0.4908,21.29,28.79,0.0273,67.02,Good
2020-08-01,Kinna,0.452,14.14,32.2,0.0324,59.25,Moderate
2020-09-01,Kinna,0.4777,19.57,32.93,0.0212,63.87,Good
2020-10-01,Kinna,0.5067,31.99,34.25,0.028,64.93,Good
2020-11-01,Kinna,0.5463,48.09,33.62,0.0327,67.07,Good
2020-12-01,Kinna,0.5023,28.47,36.32,0.0187,64.76,Good
2021-01-01,Kinna,0.467,11.11,36.23,0.0352,55.95,Moderate
2021-02-01,Kinna,0.452,15.24,36.39,0.0486,52.49,Moderate
2021-03-01,Kinna,0.4856,26.54,35.31,0.031,61.5,Good
2021-04-01,Kinna,0.4893,27.35,32.44,0.0359,63.1,Good
2021-05-01,Kinna,0.5035,35.12,34.31,0.0326,64.37,Good
2021-06-01,Kinna,0.4569,5.9,32.95,0.0252,59.23,Moderate
2021-07-01,Kinna,0.456,11.79,31.93,0.0323,59.39,Moderate
2021-08-01,Kinna,0.4479,11.85,32.16,0.0375,57.49,Moderate
2021-09-01,Kinna,0.4528,17.98,33.61,0.0346,58.35,Moderate
2021-10-01,Kinna,0.4826,18.54,33.87,0.0419,58.69,Moderate
2021-11-01,Kinna,0.4878,25.84,32.92,0.0407,61.29,Good
2021-12-01,Kinna,0.5074,48.28,35.75,0.0332,65.3,Good
2022-01-01,Kinna,0.5062,13.47,34.32,0.0363,59.94,Moderate
2022-02-01,Kinna,0.4727,15.06,35.61,0.0253,59.71,Moderate
2022-03-01,Kinna,0.503,42.4,37.37,0.0246,64.93,Good
2022-04-01,Kinna,0.58,65.35,32.08,0.01,76.23,Good
2022-05-01,Kinna,0.5391,27.75,32.0,0.0268,66.3,Good
2022-06-01,Kinna,0.5008,10.98,32.12,0.0307,62.54,Good
2022-07-01,Kinna,0.4584,11.82,30.2,0.0312,61.17,Good
2022-08-01,Kinna,0.4323,1.64,34.76,0.0268,55.0,Moderate
2022-09-01,Kinna,0.4453,9.31,33.67,0.0326,56.77,Moderate
2022-10-01,Kinna,0.436,12.5,35.72,0.039,53.58,Moderate
2022-11-01,Kinna,0.5051,43.61,32.88,0.0152,70.8,Good
2022-12-01,Kinna,0.5159,35.43,33.66,0.0307,65.37,Good
2023-01-01,Kinna,0.4669,9.63,35.44,0.0308,57.32,Moderate
2023-02-01,Kinna,0.4478,4.65,36.06,0.0406,52.48,Moderate
2023-03-01,Kinna,0.4963,41.98,34.98,0.0323,64.79,Good
2023-04-01,Kinna,0.58,99.78,32.79,0.0244,78.19,Good
2023-05-01,Kinna,0.58,112.23,30.59,0.0207,82.86,Very good
2023-06-01,Kinna,0.58,25.0,28.52,0.0301,67.88,Good
2023-07-01,Kinna,0.5235,19.39,30.32,0.032,65.09,Good
2023-08-01,Kinna,0.4682,15.11,31.59,0.0277,62.1,Good
2023-09-01,Kinna,0.4659,20.48,32.34,0.0272,62.33,Good
2023-10-01,Kinna,0.58,142.36,32.56,0.027,84.91,Very good
2023-11-01,Kinna,0.58,278.62,30.11,0.024,88.8,Very good
2023-12-01,Kinna,0.58,131.06,33.62,0.0314,81.19,Very good
2024-01-01,Kinna,0.58,15.04,34.34,0.0215,63.48,Good
2024-02-01,Kinna,0.5401,24.1,34.77,0.0326,62.17,Good
2024-03-01,Kinna,0.58,101.14,32.84,0.0192,79.54,Good
2024-04-01,Kinna,0.58,87.73,32.3,0.0322,74.84,Good
2024-05-01,Kinna,0.58,121.56,30.57,0.0187,84.88,Very good
2024-06-01,Kinna,0.58,18.24,32.05,0.0214,65.86,Good
2024-07-01,Kinna,0.5174,23.37,28.62,0.0381,65.75,Good
2024-08-01,Kinna,0.4907,29.03,31.85,0.0268,65.97,Good
2024-09-01,Kinna,0.4851,17.03,33.85,0.0424,58.51,Moderate
2024-10-01,Kinna,0.5538,54.89,31.98,0.0259,71.04,Good
2024-11-01,Kinna,0.58,135.16,32.01,0.0198,85.74,Very good
2024-12-01,Kinna,0.58,67.4,31.98,0.0335,71.42,Good
2025-01-01,Kinna,0.5665,22.33,32.72,0.0213,66.03,Good
2025-02-01,Kinna,0.5199,22.93,32.9,0.0404,61.74,Good
2025-03-01,Kinna,0.5557,60.11,34.41,0.0215,70.93,Good
2025-04-01,Kinna,0.58,85.15,32.91,0.0263,75.25,Good
2025-05-01,Kinna,0.58,86.67,30.84,0.0139,79.9,Good
2025-06-01,Kinna,0.5707,20.2,30.78,0.0212,67.25,Good
2025-07-01,Kinna,0.5144,19.23,29.45,0.0231,67.73,Good
2025-08-01,Kinna,0.4754,21.82,30.95,0.0341,62.81,Good
2025-09-01,Kinna,0.4878,15.5,32.88,0.023,63.53,Good
2025-10-01,Kinna,0.5635,62.15,33.28,0.0265,71.08,Good
2025-11-01,Kinna,0.58,129.68,31.53,0.0182,85.56,Very good
2025-12-01,Kinna,0.58,98.0,33.07,0.0167,79.38,Good
2026-01-01,Kinna,0.5759,15.73,36.02,0.0191,62.79,Good
2026-02-01,Kinna,0.4926,7.02,34.54,0.0337,58.76,Moderate
2026-03-01,Kinna,0.5608,60.11,34.14,0.0199,71.5,Good
2026-04-01,Kinna,0.5669,53.61,31.45,0.0284,70.7,Good
2026-05-01,Kinna,0.58,47.68,29.58,0.019,73.29,Good
2026-06-01,Kinna,0.5126,28.32,29.9,0.0379,65.59,Good
2026-07-01,Kinna,0.4877,18.4,28.61,0.0332,65.15,Good
2026-08-01,Kinna,0.4834,25.02,30.86,0.0305,64.76,Good
2019-01-01,Ngare Mara,0.03,24.92,34.83,0.0721,20.58,Poor
2019-02-01,Ngare Mara,0.03,15.81,34.82,0.0834,16.57,Very poor
2019-03-01,Ngare Mara,0.03,63.5,33.47,0.079,26.58,Poor
2019-04-01,Ngare Mara,0.0543,145.93,31.09,0.0845,42.7,Moderate
2019-05-01,Ngare Mara,0.03,82.7,31.31,0.0861,29.92,Poor
2019-06-01,Ngare Mara,0.03,27.2,29.21,0.088,21.93,Poor
2019-07-01,Ngare Mara,0.03,12.06,31.09,0.0855,18.45,Very poor
2019-08-01,Ngare Mara,0.03,18.91,30.57,0.0706,23.34,Poor
2019-09-01,Ngare Mara,0.03,15.58,28.38,0.0799,22.47,Poor
2019-10-01,Ngare Mara,0.03,103.06,32.54,0.0767,34.42,Poor
2019-11-01,Ngare Mara,0.0538,122.28,33.09,0.0824,37.58,Poor
2019-12-01,Ngare Mara,0.03,73.94,33.83,0.0739,29.16,Poor
2020-01-01,Ngare Mara,0.03,22.25,35.22,0.0824,17.55,Very poor
2020-02-01,Ngare Mara,0.03,21.17,36.46,0.0873,15.28,Very poor
2020-03-01,Ngare Mara,0.03,49.29,32.0,0.0757,26.12,Poor
2020-04-01,Ngare Mara,0.03,117.09,30.13,0.0886,36.04,Poor
2020-05-01,Ngare Mara,0.03,53.16,34.18,0.0779,24.52,Poor
2020-06-01,Ngare Mara,0.03,33.98,31.21,0.0761,24.11,Poor
2020-07-01,Ngare Mara,0.03,16.46,30.96,0.0915,17.96,Very poor
2020-08-01,Ngare Mara,0.03,28.67,30.29,0.0849,21.99,Poor
2020-09-01,Ngare Mara,0.03,24.07,32.11,0.0729,22.44,Poor
2020-10-01,Ngare Mara,0.03,13.27,34.9,0.0807,16.68,Very poor
2020-11-01,Ngare Mara,0.03,42.91,33.36,0.0829,22.37,Poor
2020-12-01,Ngare Mara,0.03,31.25,35.16,0.0746,20.84,Poor
2021-01-01,Ngare Mara,0.03,12.95,35.73,0.0706,18.21,Very poor
2021-02-01,Ngare Mara,0.03,11.76,36.11,0.0831,14.93,Very poor
2021-03-01,Ngare Mara,0.03,24.62,34.33,0.0765,19.96,Very poor
2021-04-01,Ngare Mara,0.03,43.76,33.11,0.0772,23.96,Poor
2021-05-01,Ngare Mara,0.03,31.09,30.45,0.0823,22.86,Poor
2021-06-01,Ngare Mara,0.03,10.24,32.17,0.0904,16.2,Very poor
2021-07-01,Ngare Mara,0.03,8.27,30.35,0.0903,17.36,Very poor
2021-08-01,Ngare Mara,0.03,3.72,31.81,0.0849,16.63,Very poor
2021-09-01,Ngare Mara,0.03,6.86,32.89,0.0865,15.93,Very poor
2021-10-01,Ngare Mara,0.03,23.56,35.09,0.0795,18.5,Very poor
2021-11-01,Ngare Mara,0.03,53.98,34.07,0.0946,21.03,Poor
2021-12-01,Ngare Mara,0.03,29.06,33.6,0.0866,19.04,Very poor
2022-01-01,Ngare Mara,0.03,8.02,34.09,0.0832,15.89,Very poor
2022-02-01,Ngare Mara,0.03,0.17,36.66,0.0923,10.52,Very poor
2022-03-01,Ngare Mara,0.03,27.56,38.03,0.089,14.7,Very poor
2022-04-01,Ngare Mara,0.03,31.97,36.05,0.0821,18.56,Very poor
2022-05-01,Ngare Mara,0.03,25.49,32.84,0.0782,20.92,Poor
2022-06-01,Ngare Mara,0.03,9.42,31.71,0.0765,19.52,Very poor
2022-07-01,Ngare Mara,0.03,10.55,31.4,0.0802,19.14,Very poor
2022-08-01,Ngare Mara,0.03,8.23,32.7,0.0886,15.85,Very poor
2022-09-01,Ngare Mara,0.03,9.67,33.83,0.0865,15.64,Very poor
2022-10-01,Ngare Mara,0.03,34.71,34.22,0.0933,17.99,Very poor
2022-11-01,Ngare Mara,0.03,41.28,33.43,0.0776,23.21,Poor
2022-12-01,Ngare Mara,0.03,42.67,32.39,0.0706,25.84,Poor
2023-01-01,Ngare Mara,0.03,5.24,37.89,0.0769,13.79,Very poor
2023-02-01,Ngare Mara,0.03,7.7,35.35,0.0704,17.67,Very poor
2023-03-01,Ngare Mara,0.03,28.21,36.33,0.0749,19.32,Very poor
2023-04-01,Ngare Mara,0.03,79.35,31.51,0.0728,32.15,Poor
2023-05-01,Ngare Mara,0.03,64.99,31.2,0.0774,29.0,Poor
2023-06-01,Ngare Mara,0.03,24.03,28.93,0.0802,23.36,Poor
2023-07-01,Ngare Mara,0.03,9.96,29.56,0.0794,20.69,Poor
2023-08-01,Ngare Mara,0.03,22.81,30.98,0.0896,19.42,Very poor
2023-09-01,Ngare Mara,0.03,24.97,30.29,0.0743,23.74,Poor
2023-10-01,Ngare Mara,0.0358,192.53,31.91,0.0838,41.59,Moderate
2023-11-01,Ngare Mara,0.1015,174.0,31.15,0.0795,47.75,Moderate
2023-12-01,Ngare Mara,0.1425,155.71,33.17,0.061,53.11,Moderate
2024-01-01,Ngare Mara,0.03,12.89,33.12,0.0787,18.49,Very poor
2024-02-01,Ngare Mara,0.03,27.11,34.75,0.0861,17.92,Very poor
2024-03-01,Ngare Mara,0.03,82.51,32.47,0.0754,31.35,Poor
2024-04-01,Ngare Mara,0.03,77.77,33.83,0.0833,27.7,Poor
2024-05-01,Ngare Mara,0.03,107.75,30.95,0.0854,34.54,Poor
2024-06-01,Ngare Mara,0.03,26.58,29.4,0.0806,23.33,Poor
2024-07-01,Ngare Mara,0.03,21.89,28.26,0.0835,22.81,Poor
2024-08-01,Ngare Mara,0.03,18.19,30.83,0.0846,19.89,Very poor
2024-09-01,Ngare Mara,0.03,33.74,32.51,0.0948,18.87,Very poor
2024-10-01,Ngare Mara,0.03,86.67,32.89,0.0772,31.3,Poor
2024-11-01,Ngare Mara,0.03,115.23,31.31,0.0835,35.92,Poor
2024-12-01,Ngare Mara,0.047,112.0,31.98,0.0869,35.29,Poor
2025-01-01,Ngare Mara,0.03,25.9,34.5,0.0831,18.58,Very poor
2025-02-01,Ngare Mara,0.03,24.46,34.12,0.084,18.44,Very poor
2025-03-01,Ngare Mara,0.03,99.6,35.73,0.0855,29.33,Poor
2025-04-01,Ngare Mara,0.0505,111.93,32.19,0.0686,39.43,Poor
2025-05-01,Ngare Mara,0.03,36.68,30.84,0.0792,24.17,Poor
2025-06-01,Ngare Mara,0.03,17.78,30.92,0.0735,22.23,Poor
2025-07-01,Ngare Mara,0.03,21.86,31.12,0.0801,21.28,Poor
2025-08-01,Ngare Mara,0.03,16.09,31.26,0.083,19.56,Very poor
2025-09-01,Ngare Mara,0.03,19.46,32.49,0.0771,20.45,Poor
2025-10-01,Ngare Mara,0.03,60.75,32.15,0.0826,26.37,Poor
2025-11-01,Ngare Mara,0.03,108.44,31.58,0.0778,35.85,Poor
2025-12-01,Ngare Mara,0.03,55.31,32.19,0.0898,23.84,Poor
2026-01-01,Ngare Mara,0.03,14.03,33.02,0.0702,20.65,Poor
2026-02-01,Ngare Mara,0.03,9.71,33.97,0.0902,14.73,Very poor
2026-03-01,Ngare Mara,0.03,65.62,33.57,0.0764,27.42,Poor
2026-04-01,Ngare Mara,0.03,76.54,30.57,0.085,29.72,Poor
2026-05-01,Ngare Mara,0.03,75.94,29.74,0.0793,31.56,Poor
2026-06-01,Ngare Mara,0.03,23.08,30.62,0.0898,19.72,Very poor
2026-07-01,Ngare Mara,0.03,23.87,29.77,0.0817,22.32,Poor
2026-08-01,Ngare Mara,0.03,29.21,32.99,0.0756,21.99,Poor
2019-01-01,Oldonyiro,0.03,29.15,34.64,0.0743,20.96,Poor
2019-02-01,Oldonyiro,0.03,17.03,33.66,0.0747,19.62,Very poor
2019-03-01,Oldonyiro,0.03,86.97,34.54,0.0918,26.79,Poor
2019-04-01,Oldonyiro,0.0341,88.93,31.44,0.0806,32.36,Poor
2019-05-01,Oldonyiro,0.0887,94.94,31.03,0.0757,38.62,Poor
2019-06-01,Oldonyiro,0.03,27.97,30.33,0.0833,22.22,Poor
2019-07-01,Oldonyiro,0.03,16.12,29.73,0.0805,21.34,Poor
2019-08-01,Oldonyiro,0.03,14.86,31.16,0.082,19.64,Very poor
2019-09-01,Oldonyiro,0.03,25.28,32.25,0.0732,22.47,Poor
2019-10-01,Oldonyiro,0.03,51.67,31.57,0.0806,25.76,Poor
2019-11-01,Oldonyiro,0.03,98.3,30.61,0.0764,35.25,Poor
2019-12-01,Oldonyiro,0.0857,107.44,31.32,0.0593,43.88,Moderate
2020-01-01,Oldonyiro,0.03,12.61,34.11,0.0818,16.95,Very poor
2020-02-01,Oldonyiro,0.03,22.87,35.58,0.08,17.89,Very poor
2020-03-01,Oldonyiro,0.03,65.86,33.59,0.0911,24.19,Poor
2020-04-01,Oldonyiro,0.03,77.37,31.59,0.0835,29.39,Poor
2020-05-01,Oldonyiro,0.03,53.11,32.27,0.0899,23.37,Poor
2020-06-01,Oldonyiro,0.03,23.09,31.08,0.0819,21.11,Poor
2020-07-01,Oldonyiro,0.03,15.18,29.22,0.0803,21.64,Poor
2020-08-01,Oldonyiro,0.03,13.69,29.21,0.0925,18.68,Very poor
2020-09-01,Oldonyiro,0.03,11.38,30.68,0.0857,18.62,Very poor
2020-10-01,Oldonyiro,0.03,41.37,35.18,0.0818,20.9,Poor
2020-11-01,Oldonyiro,0.03,52.53,34.02,0.084,23.19,Poor
2020-12-01,Oldonyiro,0.03,50.92,35.62,0.0818,22.12,Poor
2021-01-01,Oldonyiro,0.03,7.11,37.9,0.0807,13.25,Very poor
2021-02-01,Oldonyiro,0.03,8.44,37.23,0.0697,16.46,Very poor
2021-03-01,Oldonyiro,0.03,22.97,36.92,0.0822,16.34,Very poor
2021-04-01,Oldonyiro,0.03,44.16,33.33,0.0746,24.45,Poor
2021-05-01,Oldonyiro,0.03,41.76,32.76,0.0829,22.66,Poor
2021-06-01,Oldonyiro,0.03,14.67,30.08,0.074,22.26,Poor
2021-07-01,Oldonyiro,0.03,11.75,28.62,0.0784,21.96,Poor
2021-08-01,Oldonyiro,0.03,5.55,33.39,0.0815,16.42,Very poor
2021-09-01,Oldonyiro,0.03,18.13,33.17,0.0777,19.54,Very poor
2021-10-01,Oldonyiro,0.03,35.97,33.95,0.084,20.49,Poor
2021-11-01,Oldonyiro,0.03,46.57,31.96,0.0822,24.25,Poor
2021-12-01,Oldonyiro,0.03,36.54,33.92,0.0838,20.66,Poor
2022-01-01,Oldonyiro,0.03,8.16,34.16,0.0873,14.95,Very poor
2022-02-01,Oldonyiro,0.03,6.44,35.37,0.0805,15.2,Very poor
2022-03-01,Oldonyiro,0.03,43.85,36.59,0.066,23.69,Poor
2022-04-01,Oldonyiro,0.03,13.15,33.98,0.0846,16.52,Very poor
2022-05-01,Oldonyiro,0.03,14.89,32.17,0.0867,17.8,Very poor
2022-06-01,Oldonyiro,0.03,13.07,30.77,0.086,18.78,Very poor
2022-07-01,Oldonyiro,0.03,5.26,31.03,0.0823,18.09,Very poor
2022-08-01,Oldonyiro,0.03,4.51,33.31,0.0819,16.23,Very poor
2022-09-01,Oldonyiro,0.03,16.81,32.32,0.0754,20.5,Poor
2022-10-01,Oldonyiro,0.03,20.46,32.51,0.0674,22.75,Poor
2022-11-01,Oldonyiro,0.03,53.83,31.0,0.0829,26.06,Poor
2022-12-01,Oldonyiro,0.03,45.48,34.97,0.0917,19.55,Very poor
2023-01-01,Oldonyiro,0.03,18.58,35.51,0.0827,16.62,Very poor
2023-02-01,Oldonyiro,0.03,5.75,34.07,0.0849,15.16,Very poor
2023-03-01,Oldonyiro,0.03,27.81,35.0,0.0881,17.38,Very poor
2023-04-01,Oldonyiro,0.0838,144.59,32.13,0.0812,44.43,Moderate
2023-05-01,Oldonyiro,0.1084,108.38,29.7,0.0647,45.74,Moderate
2023-06-01,Oldonyiro,0.03,16.72,32.62,0.083,18.56,Very poor
2023-07-01,Oldonyiro,0.03,25.78,29.38,0.0876,21.66,Poor
2023-08-01,Oldonyiro,0.03,23.41,32.21,0.0881,18.87,Very poor
2023-09-01,Oldonyiro,0.03,28.81,32.84,0.0866,19.6,Very poor
2023-10-01,Oldonyiro,0.0897,205.11,32.12,0.085,44.91,Moderate
2023-11-01,Oldonyiro,0.1591,267.06,30.16,0.068,55.11,Moderate
2023-12-01,Oldonyiro,0.2036,243.77,31.86,0.0655,57.42,Moderate
2024-01-01,Oldonyiro,0.03,27.97,33.39,0.0765,21.27,Poor
2024-02-01,Oldonyiro,0.03,22.02,35.98,0.0745,18.65,Very poor
2024-03-01,Oldonyiro,0.03,89.15,34.07,0.0757,31.09,Poor
2024-04-01,Oldonyiro,0.0513,99.02,33.22,0.0753,35.0,Poor
2024-05-01,Oldonyiro,0.057,75.06,31.52,0.0816,31.38,Poor
2024-06-01,Oldonyiro,0.03,21.16,29.94,0.0723,23.83,Poor
2024-07-01,Oldonyiro,0.03,28.66,29.87,0.0804,23.33,Poor
2024-08-01,Oldonyiro,0.03,8.39,30.9,0.077,19.88,Very poor
2024-09-01,Oldonyiro,0.03,20.31,29.59,0.0877,20.54,Poor
2024-10-01,Oldonyiro,0.03,54.32,31.39,0.0822,25.99,Poor
2024-11-01,Oldonyiro,0.0309,95.71,31.6,0.0739,34.64,Poor
2024-12-01,Oldonyiro,0.03,78.16,32.47,0.0798,29.64,Poor
2025-01-01,Oldonyiro,0.03,24.29,34.68,0.0797,18.91,Very poor
2025-02-01,Oldonyiro,0.03,12.86,33.54,0.079,18.09,Very poor
